"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","s-42","s-52","s-82","s-92"
"110","FCMR",11687.6882192542,-2.38158777039337,0.294445238593499,-8.08838948039947,6.04588111518388e-16,7.36498244940581e-14,15264.4352537052,3303.32865755873,23957.7659665983,4225.22299915454
"111","SARAF",7470.51583791825,-1.65006580426224,0.204032872631468,-8.08725468097806,6.10245777339859e-16,7.36693100572443e-14,11393.0690507032,3311.24513146573,11267.936560362,3909.81260914214
"112","N4BP3",1083.46306719644,-2.72991691046543,0.339424484514372,-8.04278134021836,8.78219556705105e-16,1.05072696962932e-13,2049.54681335401,221.661269396098,1716.23971145556,346.404474580091
"113","CREBRF",3134.13555175753,-1.83220430784678,0.228525086692024,-8.01751936458503,1.07902077282085e-15,1.27954675715039e-13,5132.79752058919,1250.08319786046,4655.0063406603,1498.65514792018
"114","CHSY1",3171.062934385,2.17564111613826,0.272597892773835,7.98113695597537,1.4499147835947e-15,1.70428579826043e-13,1118.54352232065,4256.9039236296,1179.26827296728,6129.53601862246
"115","AKAP6",330.347767957725,-3.34855927007689,0.419730410352768,-7.97788101000961,1.48866800066276e-15,1.73462184425052e-13,515.735636040062,62.6121118099367,687.436289903571,55.6070340773305
"116","PSMD3",4338.41308406243,1.56168828008287,0.195933258203978,7.97051146088257,1.58019009363225e-15,1.82539200471311e-13,2143.31692899766,6580.74885505817,2246.62831269443,6382.95823949947
"117","VCP",15063.4396844215,1.41477904740605,0.177602037375486,7.96600685618782,1.63883853552332e-15,1.87696037401816e-13,8352.23815768775,21733.5995925089,8083.72414228604,22084.1968452034
"118","PNP",2334.60650420925,1.77061557771566,0.222729691385841,7.94961626668969,1.87090122415501e-15,2.12458274607433e-13,1013.61029767181,3448.70390566916,1101.2146312956,3774.89718220042
"119","SIRPA",2343.73370061544,1.95159027350108,0.245828582146418,7.93882573157702,2.04104300273647e-15,2.29831733081249e-13,866.257258803221,3475.33204517453,1056.07517587101,3977.270322613
"120","OXR1",1038.38645181701,-2.20415532380637,0.277813929043723,-7.933926608336,2.1232359858062e-15,2.37094685081692e-13,1879.86755647503,380.710426982259,1533.80107911453,359.1667446962
"121","TMX4",2737.82225598821,-1.67887687462253,0.211682493830867,-7.93110872911361,2.17197948316449e-15,2.40533265077721e-13,4235.28355657142,1243.60608284564,4109.5712542799,1362.82813025589
"122","SH3GL1",2452.84718766972,1.89435017939907,0.239327319070147,7.91531107589031,2.466356455991e-15,2.70894889428519e-13,1125.24138772377,3584.7233209804,957.332617129734,4144.09142484499
"123","TRAFD1",2601.95546709091,1.85179039561707,0.234435756812291,7.89892472375609,2.81319705794958e-15,3.0647837867093e-13,1073.89108629987,3717.86401850727,1182.08948893131,4433.97727462517
"124","ATP2A2",7396.97608430498,1.45272372688606,0.184104404695211,7.89076029599117,3.00351059035862e-15,3.24572918635528e-13,3994.16040205918,10761.3667574021,3923.37100065349,10909.0061771051
"125","APLP2",5502.70638145563,-1.57591490894076,0.200218412371682,-7.87097894880548,3.51876850218392e-15,3.74218237533845e-13,8242.83968943683,2590.12632648232,8238.89102030805,2938.9684895953
"126","SNX8",6075.33714601642,1.82849514445175,0.232283250767374,7.87183379951463,3.49480242666513e-15,3.74218237533845e-13,2793.00987310007,8297.90401343184,2547.558015525,10662.8766820088
"127","FURIN",6518.13101816259,1.80879440017371,0.230579640503375,7.84455382194609,4.34495520816871e-15,4.58444092830399e-13,2940.36291196866,8820.39129129407,2849.42812367691,11462.3417457107
"128","SLC30A4",3024.66812533878,2.82665688840986,0.361151691325514,7.82678568674383,5.00501197922923e-15,5.2396219157556e-13,698.810623725279,3600.55626879441,794.64249653696,7004.66311229848
"129","MBNL3",6885.02314352955,-1.87091049684098,0.239664975023796,-7.80635759002842,5.88644140914402e-15,6.1145980529093e-13,12335.2354507417,2795.95464806441,9293.08538553638,3115.81708977566
"130","GNG2",4770.30227412218,1.86202682492945,0.238883811912366,7.79469655152914,6.45634434459729e-15,6.65500109366182e-13,2054.01205695609,6453.36559310003,2062.30886971071,8511.52257672188
"131","IL21R",7762.22570499705,1.43874298164605,0.185278043502854,7.76531829916419,8.14404394624079e-15,8.33054876943714e-13,4179.46801154544,11627.8608104959,4187.62489595158,11053.9491019952
"132","PYCR1",1721.88355278825,1.93420458591903,0.249157537628055,7.76297841250314,8.29577373194018e-15,8.42146727333321e-13,698.810623725279,2473.53825621555,728.814124042774,2986.37120716942
"133","RGS2",624.303135594806,-3.29801555643303,0.424978111955336,-7.76043627578552,8.46377230766701e-15,8.52740969343894e-13,792.580739368926,107.951916913684,1473.61513854842,123.06474754819
"134","BNIP3L",1457.89554639499,-1.88273797707718,0.243297692806936,-7.73841278705092,1.00665564036744e-14,1.00665564036744e-12,2433.55776313276,604.53073471663,2154.46859120257,639.025096528011
"135","LRRC37A4P",1334.81143880351,-2.31328563721271,0.299036289995988,-7.73580235777987,1.02752985292229e-14,1.01991852067842e-12,2371.04435270366,371.354594183073,2073.59373356686,523.253074760454
"136","BACH1",6368.77777478652,-1.4618182853124,0.189220907605031,-7.72545858602325,1.11451372572234e-14,1.09812381799113e-12,9089.0033520307,3460.93845625271,9600.59792561636,3324.5713652463
"137","COL19A1",3872.14642439108,-2.17092144969608,0.281427980642232,-7.71395027865366,1.21982012219408e-14,1.19310873265698e-12,6429.95078699298,1113.34410310313,6243.35092841287,1701.93987905534
"138","EIF5A",16886.5312435473,1.41591514892673,0.183645193725215,7.71005829341405,1.25760281642707e-14,1.22115056087846e-12,9013.09421079537,25615.550524725,9399.35118684842,23518.1290518205
"139","FAM43A",687.700291185404,-2.87786279898,0.373734032251497,-7.70029633545228,1.35751043767889e-14,1.30867912697102e-12,1038.16913748324,132.421018080786,1382.39582237791,197.815186799684
"140","PRICKLE1",950.733243154096,-3.07817070730123,0.400099160507874,-7.693519534992,1.43141840218469e-14,1.37007189923392e-12,1413.24960005783,144.655568664336,1986.13603868173,258.891765212489
"141","TUBA1B",18705.3712654561,1.69734808865626,0.221031610369382,7.67920971041064,1.60073007279352e-14,1.52126120393143e-12,9716.37007812272,30941.1784258001,7921.97442701462,26241.9621308871
"142","OBSCN",1096.02925235832,-2.3915556625053,0.312553587923491,-7.65166600196161,1.98391985793112e-14,1.87214972508993e-12,2158.94528160493,373.513632521346,1524.39702590108,327.261069405928
"143","ADTRP",171.366657219616,5.7817644310447,0.758559269527778,7.62203385194144,2.49709523877335e-14,2.32368584719187e-12,2.23262180103923,368.475876398708,8.46364789210963,306.294482786607
"144","LMNA",3263.20368449277,2.68009779606062,0.35161423270494,7.62226766374855,2.49257497539667e-14,2.32368584719187e-12,935.468534635437,7391.82759080299,827.556682784053,3897.96192974861
"145","TFRC",8119.31112082337,1.41024384888193,0.185129381246521,7.61761228491345,2.58411095932455e-14,2.38807495551372e-12,4333.51891581714,11976.9053418502,4544.03851274153,11622.7817128846
